7227.FBpp0112147_9606.ENSP00000366135	7227.FBpp0083989_9606.ENSP00000366997
7227.FBpp0304059_9606.ENSP00000261601	7227.FBpp0291495_9606.ENSP00000264639
7227.FBpp0304059_9606.ENSP00000261601	7227.FBpp0303270_9606.ENSP00000219313
7227.FBpp0304059_9606.ENSP00000261601	7227.FBpp0303405_9606.ENSP00000309474
7227.FBpp0083687_9606.ENSP00000295901	7227.FBpp0080894_9606.ENSP00000378350
7227.FBpp0083687_9606.ENSP00000295901	7227.FBpp0073292_9606.ENSP00000157812
7227.FBpp0083687_9606.ENSP00000295901	7227.FBpp0074662_9606.ENSP00000310129
7227.FBpp0083687_9606.ENSP00000295901	7227.FBpp0076890_9606.ENSP00000310572
7227.FBpp0083687_9606.ENSP00000295901	7227.FBpp0078664_9606.ENSP00000386541
7227.FBpp0083687_9606.ENSP00000295901	7227.FBpp0086603_9606.ENSP00000261712
7227.FBpp0083687_9606.ENSP00000295901	7227.FBpp0291495_9606.ENSP00000264639
7227.FBpp0083687_9606.ENSP00000295901	7227.FBpp0303270_9606.ENSP00000219313
7227.FBpp0083687_9606.ENSP00000295901	7227.FBpp0303405_9606.ENSP00000309474
7227.FBpp0083687_9606.ENSP00000295901	7227.FBpp0304059_9606.ENSP00000261601
7227.FBpp0083843_9606.ENSP00000298852	7227.FBpp0073292_9606.ENSP00000157812
7227.FBpp0083843_9606.ENSP00000298852	7227.FBpp0074662_9606.ENSP00000310129
7227.FBpp0083843_9606.ENSP00000298852	7227.FBpp0076890_9606.ENSP00000310572
7227.FBpp0083843_9606.ENSP00000298852	7227.FBpp0078664_9606.ENSP00000386541
7227.FBpp0083843_9606.ENSP00000298852	7227.FBpp0086603_9606.ENSP00000261712
7227.FBpp0083843_9606.ENSP00000298852	7227.FBpp0291495_9606.ENSP00000264639
7227.FBpp0083843_9606.ENSP00000298852	7227.FBpp0303270_9606.ENSP00000219313
7227.FBpp0083843_9606.ENSP00000298852	7227.FBpp0303405_9606.ENSP00000309474
7227.FBpp0083843_9606.ENSP00000298852	7227.FBpp0304059_9606.ENSP00000261601
7227.FBpp0083843_9606.ENSP00000298852	7227.FBpp0083687_9606.ENSP00000295901
7227.FBpp0083906_9606.ENSP00000261303	7227.FBpp0073292_9606.ENSP00000157812
7227.FBpp0083906_9606.ENSP00000261303	7227.FBpp0074662_9606.ENSP00000310129
7227.FBpp0083906_9606.ENSP00000261303	7227.FBpp0076890_9606.ENSP00000310572
7227.FBpp0083906_9606.ENSP00000261303	7227.FBpp0078664_9606.ENSP00000386541
7227.FBpp0083906_9606.ENSP00000261303	7227.FBpp0086603_9606.ENSP00000261712
7227.FBpp0083906_9606.ENSP00000261303	7227.FBpp0291495_9606.ENSP00000264639
7227.FBpp0083906_9606.ENSP00000261303	7227.FBpp0303270_9606.ENSP00000219313
7227.FBpp0083906_9606.ENSP00000261303	7227.FBpp0303405_9606.ENSP00000309474
7227.FBpp0083906_9606.ENSP00000261303	7227.FBpp0304059_9606.ENSP00000261601
7227.FBpp0083906_9606.ENSP00000261303	7227.FBpp0083687_9606.ENSP00000295901
7227.FBpp0083906_9606.ENSP00000261303	7227.FBpp0083843_9606.ENSP00000298852
7227.FBpp0088021_9606.ENSP00000292644	7227.FBpp0073292_9606.ENSP00000157812
7227.FBpp0088021_9606.ENSP00000292644	7227.FBpp0074662_9606.ENSP00000310129
7227.FBpp0088021_9606.ENSP00000292644	7227.FBpp0076890_9606.ENSP00000310572
7227.FBpp0088021_9606.ENSP00000292644	7227.FBpp0078664_9606.ENSP00000386541
7227.FBpp0088021_9606.ENSP00000292644	7227.FBpp0086603_9606.ENSP00000261712
7227.FBpp0088021_9606.ENSP00000292644	7227.FBpp0291495_9606.ENSP00000264639
7227.FBpp0088021_9606.ENSP00000292644	7227.FBpp0303270_9606.ENSP00000219313
7227.FBpp0088021_9606.ENSP00000292644	7227.FBpp0303405_9606.ENSP00000309474
7227.FBpp0088021_9606.ENSP00000292644	7227.FBpp0304059_9606.ENSP00000261601
7227.FBpp0088021_9606.ENSP00000292644	7227.FBpp0083687_9606.ENSP00000295901
7227.FBpp0088021_9606.ENSP00000292644	7227.FBpp0083843_9606.ENSP00000298852
7227.FBpp0088021_9606.ENSP00000292644	7227.FBpp0083906_9606.ENSP00000261303
7227.FBpp0293948_9606.ENSP00000401802	7227.FBpp0073292_9606.ENSP00000157812
7227.FBpp0293948_9606.ENSP00000401802	7227.FBpp0074662_9606.ENSP00000310129
7227.FBpp0293948_9606.ENSP00000401802	7227.FBpp0076890_9606.ENSP00000310572
7227.FBpp0293948_9606.ENSP00000401802	7227.FBpp0078664_9606.ENSP00000386541
7227.FBpp0293948_9606.ENSP00000401802	7227.FBpp0086603_9606.ENSP00000261712
7227.FBpp0293948_9606.ENSP00000401802	7227.FBpp0291495_9606.ENSP00000264639
7227.FBpp0293948_9606.ENSP00000401802	7227.FBpp0303270_9606.ENSP00000219313
7227.FBpp0293948_9606.ENSP00000401802	7227.FBpp0303405_9606.ENSP00000309474
7227.FBpp0293948_9606.ENSP00000401802	7227.FBpp0304059_9606.ENSP00000261601
7227.FBpp0293948_9606.ENSP00000401802	7227.FBpp0083687_9606.ENSP00000295901
7227.FBpp0293948_9606.ENSP00000401802	7227.FBpp0083843_9606.ENSP00000298852
7227.FBpp0293948_9606.ENSP00000401802	7227.FBpp0083906_9606.ENSP00000261303
7227.FBpp0293948_9606.ENSP00000401802	7227.FBpp0088021_9606.ENSP00000292644
7227.FBpp0084617_9606.ENSP00000311430	7227.FBpp0081822_9606.ENSP00000346001
7227.FBpp0075982_9606.ENSP00000285398	7227.FBpp0305673_9606.ENSP00000359531
7227.FBpp0075982_9606.ENSP00000285398	7227.FBpp0071503_9606.ENSP00000375809
7227.FBpp0075982_9606.ENSP00000285398	7227.FBpp0075348_9606.ENSP00000259895
7227.FBpp0075982_9606.ENSP00000285398	7227.FBpp0073387_9606.ENSP00000314949
7227.FBpp0083022_9606.ENSP00000326534	7227.FBpp0081459_9606.ENSP00000369810
7227.FBpp0303585_9606.ENSP00000267199	7227.FBpp0081459_9606.ENSP00000369810
7227.FBpp0070259_9606.ENSP00000220509	7227.FBpp0081459_9606.ENSP00000369810
7227.FBpp0070259_9606.ENSP00000220509	7227.FBpp0083022_9606.ENSP00000326534
7227.FBpp0070259_9606.ENSP00000220509	7227.FBpp0303585_9606.ENSP00000267199
7227.FBpp0305699_9606.ENSP00000309457	7227.FBpp0081459_9606.ENSP00000369810
7227.FBpp0305699_9606.ENSP00000309457	7227.FBpp0070259_9606.ENSP00000220509
7227.FBpp0081703_9606.ENSP00000370737	7227.FBpp0070620_9606.ENSP00000288050
7227.FBpp0088528_9606.ENSP00000360938	7227.FBpp0081703_9606.ENSP00000370737
7227.FBpp0074906_9606.ENSP00000205402	7227.FBpp0072631_9606.ENSP00000222673
7227.FBpp0074906_9606.ENSP00000205402	7227.FBpp0085117_9606.ENSP00000263035
7227.FBpp0074906_9606.ENSP00000205402	7227.FBpp0305416_9606.ENSP00000363216
7227.FBpp0084735_9606.ENSP00000307241	7227.FBpp0081545_9606.ENSP00000269980
7227.FBpp0084735_9606.ENSP00000307241	7227.FBpp0074906_9606.ENSP00000205402
7227.FBpp0112484_9606.ENSP00000318351	7227.FBpp0081545_9606.ENSP00000269980
7227.FBpp0289824_9606.ENSP00000253792	7227.FBpp0072631_9606.ENSP00000222673
7227.FBpp0289824_9606.ENSP00000253792	7227.FBpp0085117_9606.ENSP00000263035
7227.FBpp0289824_9606.ENSP00000253792	7227.FBpp0305416_9606.ENSP00000363216
7227.FBpp0084021_9606.ENSP00000281828	7227.FBpp0071138_9606.ENSP00000320309
7227.FBpp0086720_9606.ENSP00000274680	7227.FBpp0071138_9606.ENSP00000320309
7227.FBpp0086720_9606.ENSP00000274680	7227.FBpp0084021_9606.ENSP00000281828
7227.FBpp0305946_9606.ENSP00000288602	7227.FBpp0071248_9606.ENSP00000302486
7227.FBpp0077501_9606.ENSP00000164139	7227.FBpp0071526_9606.ENSP00000294724
7227.FBpp0086845_9606.ENSP00000410833	7227.FBpp0071526_9606.ENSP00000294724
7227.FBpp0086845_9606.ENSP00000410833	7227.FBpp0077501_9606.ENSP00000164139
7227.FBpp0082496_9606.ENSP00000261195	7227.FBpp0086845_9606.ENSP00000410833
7227.FBpp0083071_9606.ENSP00000253856	7227.FBpp0070584_9606.ENSP00000290949
7227.FBpp0079999_9606.ENSP00000273398	7227.FBpp0070584_9606.ENSP00000290949
7227.FBpp0079999_9606.ENSP00000273398	7227.FBpp0083071_9606.ENSP00000253856
7227.FBpp0080495_9606.ENSP00000352522	7227.FBpp0070584_9606.ENSP00000290949
7227.FBpp0080495_9606.ENSP00000352522	7227.FBpp0083071_9606.ENSP00000253856
7227.FBpp0080495_9606.ENSP00000352522	7227.FBpp0079999_9606.ENSP00000273398
7227.FBpp0082139_9606.ENSP00000276390	7227.FBpp0070584_9606.ENSP00000290949
7227.FBpp0082139_9606.ENSP00000276390	7227.FBpp0083071_9606.ENSP00000253856
7227.FBpp0082139_9606.ENSP00000276390	7227.FBpp0079999_9606.ENSP00000273398
7227.FBpp0082139_9606.ENSP00000276390	7227.FBpp0080495_9606.ENSP00000352522
7227.FBpp0083071_9606.ENSP00000265686	7227.FBpp0070584_9606.ENSP00000290949
7227.FBpp0083071_9606.ENSP00000265686	7227.FBpp0079999_9606.ENSP00000273398
7227.FBpp0083071_9606.ENSP00000265686	7227.FBpp0080495_9606.ENSP00000352522
7227.FBpp0083071_9606.ENSP00000265686	7227.FBpp0082139_9606.ENSP00000276390
7227.FBpp0083073_9606.ENSP00000332247	7227.FBpp0070584_9606.ENSP00000290949
7227.FBpp0083073_9606.ENSP00000332247	7227.FBpp0079999_9606.ENSP00000273398
7227.FBpp0083073_9606.ENSP00000332247	7227.FBpp0082139_9606.ENSP00000276390
7227.FBpp0084743_9606.ENSP00000264649	7227.FBpp0070584_9606.ENSP00000290949
7227.FBpp0084743_9606.ENSP00000264649	7227.FBpp0079999_9606.ENSP00000273398
7227.FBpp0084743_9606.ENSP00000264649	7227.FBpp0080495_9606.ENSP00000352522
7227.FBpp0084743_9606.ENSP00000264649	7227.FBpp0082139_9606.ENSP00000276390
7227.FBpp0305828_9606.ENSP00000262030	7227.FBpp0071794_9606.ENSP00000282050
7227.FBpp0087897_9606.ENSP00000364589	7227.FBpp0082177_9606.ENSP00000301764
7227.FBpp0290745_9606.ENSP00000255194	7227.FBpp0073673_9606.ENSP00000344055
7227.FBpp0304594_9606.ENSP00000347408	7227.FBpp0073673_9606.ENSP00000344055
7227.FBpp0304594_9606.ENSP00000347408	7227.FBpp0290745_9606.ENSP00000255194
7227.FBpp0082817_9606.ENSP00000215793	7227.FBpp0072468_9606.ENSP00000360532
7227.FBpp0082817_9606.ENSP00000215793	7227.FBpp0073459_9606.ENSP00000424417
7227.FBpp0082817_9606.ENSP00000215793	7227.FBpp0085902_9606.ENSP00000227524
7227.FBpp0082817_9606.ENSP00000215793	7227.FBpp0304617_9606.ENSP00000335321
7227.FBpp0082817_9606.ENSP00000215793	7227.FBpp0074835_9606.ENSP00000266079
7227.FBpp0082817_9606.ENSP00000215793	7227.FBpp0074971_9606.ENSP00000363313
7227.FBpp0082817_9606.ENSP00000215793	7227.FBpp0075395_9606.ENSP00000324122
7227.FBpp0082817_9606.ENSP00000215793	7227.FBpp0078400_9606.ENSP00000362110
7227.FBpp0082817_9606.ENSP00000215793	7227.FBpp0083581_9606.ENSP00000304370
7227.FBpp0080622_9606.ENSP00000310723	7227.FBpp0087124_9606.ENSP00000304350
7227.FBpp0073717_9606.ENSP00000268482	7227.FBpp0072468_9606.ENSP00000360532
7227.FBpp0073717_9606.ENSP00000268482	7227.FBpp0085902_9606.ENSP00000227524
7227.FBpp0073717_9606.ENSP00000268482	7227.FBpp0083581_9606.ENSP00000304370
7227.FBpp0072494_9606.ENSP00000305790	7227.FBpp0304617_9606.ENSP00000335321
7227.FBpp0073828_9606.ENSP00000346236	7227.FBpp0304617_9606.ENSP00000335321
7227.FBpp0076003_9606.ENSP00000374574	7227.FBpp0085902_9606.ENSP00000227524
7227.FBpp0076003_9606.ENSP00000374574	7227.FBpp0304617_9606.ENSP00000335321
7227.FBpp0077353_9606.ENSP00000318861	7227.FBpp0072468_9606.ENSP00000360532
7227.FBpp0077353_9606.ENSP00000318861	7227.FBpp0074660_9606.ENSP00000315379
7227.FBpp0077353_9606.ENSP00000318861	7227.FBpp0085902_9606.ENSP00000227524
7227.FBpp0077353_9606.ENSP00000318861	7227.FBpp0087124_9606.ENSP00000304350
7227.FBpp0077353_9606.ENSP00000318861	7227.FBpp0304617_9606.ENSP00000335321
7227.FBpp0077353_9606.ENSP00000318861	7227.FBpp0074835_9606.ENSP00000266079
7227.FBpp0077353_9606.ENSP00000318861	7227.FBpp0078400_9606.ENSP00000362110
7227.FBpp0077353_9606.ENSP00000318861	7227.FBpp0082817_9606.ENSP00000215793
7227.FBpp0077353_9606.ENSP00000318861	7227.FBpp0072494_9606.ENSP00000305790
7227.FBpp0078765_9606.ENSP00000383892	7227.FBpp0085902_9606.ENSP00000227524
7227.FBpp0080706_9606.ENSP00000365625	7227.FBpp0085902_9606.ENSP00000227524
7227.FBpp0080706_9606.ENSP00000365625	7227.FBpp0083581_9606.ENSP00000304370
7227.FBpp0084787_9606.ENSP00000297151	7227.FBpp0072468_9606.ENSP00000360532
7227.FBpp0084787_9606.ENSP00000297151	7227.FBpp0083581_9606.ENSP00000304370
7227.FBpp0084787_9606.ENSP00000297151	7227.FBpp0073717_9606.ENSP00000268482
7227.FBpp0086647_9606.ENSP00000262415	7227.FBpp0085902_9606.ENSP00000227524
7227.FBpp0086647_9606.ENSP00000262415	7227.FBpp0083581_9606.ENSP00000304370
7227.FBpp0088040_9606.ENSP00000336741	7227.FBpp0072468_9606.ENSP00000360532
7227.FBpp0088040_9606.ENSP00000336741	7227.FBpp0085902_9606.ENSP00000227524
7227.FBpp0088040_9606.ENSP00000336741	7227.FBpp0083581_9606.ENSP00000304370
7227.FBpp0298005_9606.ENSP00000307863	7227.FBpp0072468_9606.ENSP00000360532
7227.FBpp0298005_9606.ENSP00000307863	7227.FBpp0085902_9606.ENSP00000227524
7227.FBpp0298005_9606.ENSP00000307863	7227.FBpp0304617_9606.ENSP00000335321
7227.FBpp0298005_9606.ENSP00000307863	7227.FBpp0083581_9606.ENSP00000304370
7227.FBpp0071072_9606.ENSP00000348708	7227.FBpp0070933_9606.ENSP00000402515
7227.FBpp0073433_9606.ENSP00000262803	7227.FBpp0070933_9606.ENSP00000402515
7227.FBpp0073433_9606.ENSP00000262803	7227.FBpp0071072_9606.ENSP00000348708
7227.FBpp0078977_9606.ENSP00000372689	7227.FBpp0074065_9606.ENSP00000354720
7227.FBpp0083926_9606.ENSP00000323421	7227.FBpp0074065_9606.ENSP00000354720
7227.FBpp0083926_9606.ENSP00000323421	7227.FBpp0078977_9606.ENSP00000372689
7227.FBpp0110411_9606.ENSP00000282516	7227.FBpp0074065_9606.ENSP00000354720
7227.FBpp0110411_9606.ENSP00000282516	7227.FBpp0078977_9606.ENSP00000372689
7227.FBpp0110411_9606.ENSP00000282516	7227.FBpp0083926_9606.ENSP00000323421
7227.FBpp0074608_9606.ENSP00000300093	7227.FBpp0080391_9606.ENSP00000308450
7227.FBpp0074608_9606.ENSP00000300093	7227.FBpp0083926_9606.ENSP00000323421
7227.FBpp0087082_9606.ENSP00000313851	7227.FBpp0074065_9606.ENSP00000354720
7227.FBpp0087082_9606.ENSP00000313851	7227.FBpp0078977_9606.ENSP00000372689
7227.FBpp0087082_9606.ENSP00000313851	7227.FBpp0083926_9606.ENSP00000323421
7227.FBpp0076558_9606.ENSP00000357998	7227.FBpp0078896_9606.ENSP00000298428
7227.FBpp0075387_9606.ENSP00000361699	7227.FBpp0290556_9606.ENSP00000419851
7227.FBpp0304573_9606.ENSP00000321584	7227.FBpp0290556_9606.ENSP00000419851
7227.FBpp0304573_9606.ENSP00000321584	7227.FBpp0075387_9606.ENSP00000361699
7227.FBpp0084267_9606.ENSP00000331487	7227.FBpp0111818_9606.ENSP00000351777
7227.FBpp0076098_9606.ENSP00000370938	7227.FBpp0072453_9606.ENSP00000323720
7227.FBpp0082980_9606.ENSP00000251871	7227.FBpp0072453_9606.ENSP00000323720
7227.FBpp0074567_9606.ENSP00000285968	7227.FBpp0079710_9606.ENSP00000229179
7227.FBpp0079788_9606.ENSP00000367721	7227.FBpp0079710_9606.ENSP00000229179
7227.FBpp0082467_9606.ENSP00000310668	7227.FBpp0071600_9606.ENSP00000360286
7227.FBpp0082467_9606.ENSP00000310668	7227.FBpp0079710_9606.ENSP00000229179
7227.FBpp0082467_9606.ENSP00000310668	7227.FBpp0074567_9606.ENSP00000285968
7227.FBpp0083851_9606.ENSP00000316032	7227.FBpp0071600_9606.ENSP00000360286
7227.FBpp0083851_9606.ENSP00000316032	7227.FBpp0079710_9606.ENSP00000229179
7227.FBpp0083851_9606.ENSP00000316032	7227.FBpp0079788_9606.ENSP00000367721
7227.FBpp0088820_9606.ENSP00000231498	7227.FBpp0079710_9606.ENSP00000229179
7227.FBpp0081896_9606.ENSP00000363779	7227.FBpp0077129_9606.ENSP00000256398
7227.FBpp0078760_9606.ENSP00000409952	7227.FBpp0077151_9606.ENSP00000401435
7227.FBpp0085829_9606.ENSP00000279281	7227.FBpp0077151_9606.ENSP00000401435
7227.FBpp0085829_9606.ENSP00000279281	7227.FBpp0078760_9606.ENSP00000409952
7227.FBpp0079628_9606.ENSP00000315775	7227.FBpp0077262_9606.ENSP00000258654
7227.FBpp0087676_9606.ENSP00000397441	7227.FBpp0077262_9606.ENSP00000258654
7227.FBpp0087676_9606.ENSP00000397441	7227.FBpp0079628_9606.ENSP00000315775
7227.FBpp0087977_9606.ENSP00000229239	7227.FBpp0077572_9606.ENSP00000234590
7227.FBpp0302781_9606.ENSP00000336927	7227.FBpp0087977_9606.ENSP00000229239
7227.FBpp0303562_9606.ENSP00000362413	7227.FBpp0073922_9606.ENSP00000222286
7227.FBpp0303562_9606.ENSP00000362413	7227.FBpp0077572_9606.ENSP00000234590
7227.FBpp0303562_9606.ENSP00000362413	7227.FBpp0087977_9606.ENSP00000229239
7227.FBpp0083611_9606.ENSP00000320171	7227.FBpp0077572_9606.ENSP00000234590
7227.FBpp0083611_9606.ENSP00000320171	7227.FBpp0087760_9606.ENSP00000405573
7227.FBpp0083611_9606.ENSP00000320171	7227.FBpp0303562_9606.ENSP00000362413
7227.FBpp0303562_9606.ENSP00000305995	7227.FBpp0073922_9606.ENSP00000222286
7227.FBpp0303562_9606.ENSP00000305995	7227.FBpp0077572_9606.ENSP00000234590
7227.FBpp0303562_9606.ENSP00000305995	7227.FBpp0087977_9606.ENSP00000229239
7227.FBpp0305095_9606.ENSP00000335153	7227.FBpp0077790_9606.ENSP00000305958
7227.FBpp0072561_9606.ENSP00000355013	7227.FBpp0085716_9606.ENSP00000404029
7227.FBpp0072561_9606.ENSP00000355013	7227.FBpp0072151_9606.ENSP00000278412
7227.FBpp0072743_9606.ENSP00000216297	7227.FBpp0072151_9606.ENSP00000278412
7227.FBpp0072743_9606.ENSP00000216297	7227.FBpp0072561_9606.ENSP00000355013
7227.FBpp0289644_9606.ENSP00000356405	7227.FBpp0085716_9606.ENSP00000404029
7227.FBpp0289644_9606.ENSP00000356405	7227.FBpp0072561_9606.ENSP00000355013
7227.FBpp0070792_9606.ENSP00000333667	7227.FBpp0081703_9606.ENSP00000370737
7227.FBpp0079059_9606.ENSP00000371236	7227.FBpp0290556_9606.ENSP00000419851
7227.FBpp0079059_9606.ENSP00000371236	7227.FBpp0070792_9606.ENSP00000333667
7227.FBpp0292529_9606.ENSP00000236959	7227.FBpp0070792_9606.ENSP00000333667
7227.FBpp0292529_9606.ENSP00000236959	7227.FBpp0079059_9606.ENSP00000371236
7227.FBpp0073538_9606.ENSP00000382595	7227.FBpp0290556_9606.ENSP00000419851
7227.FBpp0073538_9606.ENSP00000382595	7227.FBpp0079059_9606.ENSP00000371236
7227.FBpp0073538_9606.ENSP00000382595	7227.FBpp0292529_9606.ENSP00000236959
7227.FBpp0076654_9606.ENSP00000264220	7227.FBpp0079059_9606.ENSP00000371236
7227.FBpp0076654_9606.ENSP00000264220	7227.FBpp0073538_9606.ENSP00000382595
7227.FBpp0078850_9606.ENSP00000313490	7227.FBpp0079059_9606.ENSP00000371236
7227.FBpp0078850_9606.ENSP00000313490	7227.FBpp0292529_9606.ENSP00000236959
7227.FBpp0078850_9606.ENSP00000313490	7227.FBpp0073538_9606.ENSP00000382595
7227.FBpp0078850_9606.ENSP00000313490	7227.FBpp0076654_9606.ENSP00000264220
7227.FBpp0082816_9606.ENSP00000216194	7227.FBpp0079059_9606.ENSP00000371236
7227.FBpp0082816_9606.ENSP00000216194	7227.FBpp0292529_9606.ENSP00000236959
7227.FBpp0082816_9606.ENSP00000216194	7227.FBpp0073538_9606.ENSP00000382595
7227.FBpp0081741_9606.ENSP00000450560	7227.FBpp0070792_9606.ENSP00000333667
7227.FBpp0081741_9606.ENSP00000450560	7227.FBpp0079059_9606.ENSP00000371236
7227.FBpp0081665_9606.ENSP00000325074	7227.FBpp0079148_9606.ENSP00000418447
7227.FBpp0082978_9606.ENSP00000417963	7227.FBpp0079148_9606.ENSP00000418447
7227.FBpp0084574_9606.ENSP00000337641	7227.FBpp0079148_9606.ENSP00000418447
7227.FBpp0297239_9606.ENSP00000324804	7227.FBpp0079148_9606.ENSP00000418447
7227.FBpp0297239_9606.ENSP00000324804	7227.FBpp0081665_9606.ENSP00000325074
7227.FBpp0297239_9606.ENSP00000324804	7227.FBpp0082978_9606.ENSP00000417963
7227.FBpp0297239_9606.ENSP00000324804	7227.FBpp0084574_9606.ENSP00000337641
7227.FBpp0070871_9606.ENSP00000342056	7227.FBpp0289824_9606.ENSP00000253792
7227.FBpp0082346_9606.ENSP00000381293	7227.FBpp0089084_9606.ENSP00000390783
7227.FBpp0083348_9606.ENSP00000263967	7227.FBpp0293527_9606.ENSP00000350941
7227.FBpp0082107_9606.ENSP00000364802	7227.FBpp0305095_9606.ENSP00000335153
7227.FBpp0082516_9606.ENSP00000227378	7227.FBpp0305095_9606.ENSP00000335153
7227.FBpp0083954_9606.ENSP00000261951	7227.FBpp0074512_9606.ENSP00000273064
7227.FBpp0293496_9606.ENSP00000320949	7227.FBpp0074512_9606.ENSP00000273064
7227.FBpp0293496_9606.ENSP00000320949	7227.FBpp0083954_9606.ENSP00000261951
7227.FBpp0088675_9606.ENSP00000264705	7227.FBpp0079059_9606.ENSP00000371236
7227.FBpp0088675_9606.ENSP00000264705	7227.FBpp0071272_9606.ENSP00000359211
7227.FBpp0112945_9606.ENSP00000276651	7227.FBpp0071272_9606.ENSP00000359211
7227.FBpp0112945_9606.ENSP00000276651	7227.FBpp0088675_9606.ENSP00000264705
7227.FBpp0071685_9606.ENSP00000299138	7227.FBpp0070298_9606.ENSP00000281187
7227.FBpp0083646_9606.ENSP00000292807	7227.FBpp0074558_9606.ENSP00000350199
7227.FBpp0083646_9606.ENSP00000292807	7227.FBpp0088945_9606.ENSP00000413234
7227.FBpp0081466_9606.ENSP00000349205	7227.FBpp0071973_9606.ENSP00000262039
7227.FBpp0110174_9606.ENSP00000278616	7227.FBpp0074047_9606.ENSP00000343741
7227.FBpp0290882_9606.ENSP00000265335	7227.FBpp0074047_9606.ENSP00000343741
7227.FBpp0290882_9606.ENSP00000265335	7227.FBpp0110174_9606.ENSP00000278616
7227.FBpp0074756_9606.ENSP00000473172	7227.FBpp0086115_9606.ENSP00000397552
7227.FBpp0074756_9606.ENSP00000473172	7227.FBpp0071529_9606.ENSP00000374212
7227.FBpp0081704_9606.ENSP00000318297	7227.FBpp0086115_9606.ENSP00000397552
7227.FBpp0081704_9606.ENSP00000318297	7227.FBpp0071529_9606.ENSP00000374212
7227.FBpp0081704_9606.ENSP00000318297	7227.FBpp0074756_9606.ENSP00000473172
7227.FBpp0083185_9606.ENSP00000355205	7227.FBpp0086115_9606.ENSP00000397552
7227.FBpp0083185_9606.ENSP00000355205	7227.FBpp0074756_9606.ENSP00000473172
7227.FBpp0083185_9606.ENSP00000355205	7227.FBpp0081704_9606.ENSP00000318297
7227.FBpp0085431_9606.ENSP00000347733	7227.FBpp0086115_9606.ENSP00000397552
7227.FBpp0070636_9606.ENSP00000340330	7227.FBpp0085431_9606.ENSP00000347733
7227.FBpp0084726_9606.ENSP00000298875	7227.FBpp0079266_9606.ENSP00000296490
7227.FBpp0084726_9606.ENSP00000298875	7227.FBpp0083105_9606.ENSP00000238112
7227.FBpp0085224_9606.ENSP00000217109	7227.FBpp0083105_9606.ENSP00000238112
7227.FBpp0085224_9606.ENSP00000217109	7227.FBpp0084726_9606.ENSP00000298875
7227.FBpp0089163_9606.ENSP00000339353	7227.FBpp0079266_9606.ENSP00000296490
7227.FBpp0089163_9606.ENSP00000339353	7227.FBpp0083105_9606.ENSP00000238112
7227.FBpp0089163_9606.ENSP00000339353	7227.FBpp0084726_9606.ENSP00000298875
7227.FBpp0112455_9606.ENSP00000315791	7227.FBpp0083105_9606.ENSP00000238112
7227.FBpp0112455_9606.ENSP00000315791	7227.FBpp0084726_9606.ENSP00000298875
7227.FBpp0112455_9606.ENSP00000315791	7227.FBpp0085224_9606.ENSP00000217109
7227.FBpp0112455_9606.ENSP00000315791	7227.FBpp0089163_9606.ENSP00000339353
7227.FBpp0303281_9606.ENSP00000216277	7227.FBpp0084726_9606.ENSP00000298875
7227.FBpp0303281_9606.ENSP00000216277	7227.FBpp0089163_9606.ENSP00000339353
7227.FBpp0303281_9606.ENSP00000216277	7227.FBpp0112455_9606.ENSP00000315791
7227.FBpp0078362_9606.ENSP00000325377	7227.FBpp0083105_9606.ENSP00000238112
7227.FBpp0078362_9606.ENSP00000325377	7227.FBpp0084726_9606.ENSP00000298875
7227.FBpp0078362_9606.ENSP00000325377	7227.FBpp0089163_9606.ENSP00000339353
7227.FBpp0071232_9606.ENSP00000377148	7227.FBpp0074558_9606.ENSP00000350199
7227.FBpp0081592_9606.ENSP00000388996	7227.FBpp0074558_9606.ENSP00000350199
7227.FBpp0081592_9606.ENSP00000388996	7227.FBpp0071232_9606.ENSP00000377148
7227.FBpp0076244_9606.ENSP00000312066	7227.FBpp0076872_9606.ENSP00000216774
7227.FBpp0071279_9606.ENSP00000364188	7227.FBpp0078896_9606.ENSP00000298428
7227.FBpp0084161_9606.ENSP00000295770	7227.FBpp0071279_9606.ENSP00000364188
